Customer_ID,Rating,Review,Sentiment
"18,156",4,Burberry Canvas SlipOns is a great purchase. I'm really satisfied.,positive
"18,157",3,"Not bad, but not great either. Nike Zoom Pegasus Turbo Sneakers is average.",neutral
"18,158",5,Highly recommended! Under Armour Golf Shoes exceeded my expectations.,positive
"18,159",4,New Balance Velcro Strap Sneakers is a great purchase. I'm really satisfied.,positive
"18,160",5,Highly recommended! Old Navy Slide Sandals exceeded my expectations.,positive
"18,161",3,I have mixed feelings about Columbia Sportswear SlipResistant Work Boots.,neutral
"18,162",1,I had a bad experience with Zara Strappy Sandals. Don't buy it.,negative
"18,163",3,I have mixed feelings about Tommy Hilfiger Bow Detail Ballet Flats.,neutral
"18,164",5,Levi's Canvas SlipOns is a great purchase. I'm really satisfied.,positive
"18,165",4,Highly recommended! Balmain Python Print Heels exceeded my expectations.,positive
"18,166",5,Highly recommended! Puma Vikky Ribbon P Sneakers exceeded my expectations.,positive
"18,167",2,I had a bad experience with American Eagle Outfitters Pointed Toe Flats. Don't buy it.,negative
"18,168",3,I had a bad experience with Reebok Classic HighTop Sneakers. Don't buy it.,negative
"18,169",4,Highly recommended! Balenciaga BB Logo Leather Flats exceeded my expectations.,positive
"18,170",3,"Not bad, but not great either. Balmain Patent Leather Boots is average.",neutral
"18,171",1,I'm so disappointed with Banana Republic Heeled Mules. It's not worth it.,negative
"18,172",1,Tommy Hilfiger Penny Loafers is terrible. I regret buying it.,negative
"18,173",3,Avoid Reebok CrossFit Training Shoes at all costs. It's a waste of money.,negative
"18,174",3,I have mixed feelings about Zara Patent Leather Loafers.,neutral
"18,175",3,Aeropostale Studded Sandals is okay. It does the job.,neutral
"18,176",3,I'm so disappointed with Michael Kors Logo Sneakers. It's not worth it.,negative
"18,177",1,I'm so disappointed with Columbia Sportswear WaterResistant Sneakers. It's not worth it.,negative
"18,178",5,I absolutely love ASOS Chelsea Boots! It's fantastic.,positive
"18,179",3,Avoid Columbia ThermoBall Slippers at all costs. It's a waste of money.,negative
"18,180",5,Timberland Classic Yellow Boots is a great purchase. I'm really satisfied.,positive
"18,181",5,Oversized Sole Sneakers is a great purchase. I'm really satisfied.,positive
"18,182",3,"Not bad, but not great either. Patagonia Waterproof Hiking Shoes is average.",neutral
"18,183",3,I have mixed feelings about ASOS Platform Sandals.,neutral
"18,184",3,"Not bad, but not great either. Lululemon Yoga SlipOns is average.",neutral
"18,185",5,Diesel Camo Print SlipOns is a great purchase. I'm really satisfied.,positive
"18,186",5,Highly recommended! Adidas Ultraboost Running Shoes exceeded my expectations.,positive
"18,187",1,I'm so disappointed with American Eagle Outfitters SlipOn Sneakers. It's not worth it.,negative
"18,188",2,I'm so disappointed with Chanel PearlDetail Flats. It's not worth it.,negative
"18,189",1,Avoid Studded Ankle Strap Sandals at all costs. It's a waste of money.,negative
"18,190",4,I couldn't be happier with Timberland Waterproof Hiking Shoes.,positive
"18,191",1,I had a bad experience with Banana Republic Sock Booties. Don't buy it.,negative
"18,192",2,I had a bad experience with Studded Biker Boots. Don't buy it.,negative
"18,193",3,Zara Suede Ankle Boots is okay. It does the job.,neutral
"18,194",5,I couldn't be happier with Michael Kors Logo Sneakers.,positive
"18,195",4,Strappy LingerieInspired Heels is a great purchase. I'm really satisfied.,positive
"18,196",2,I had a bad experience with Under Armour CrossTraining Shoes. Don't buy it.,negative
"18,197",1,I'm so disappointed with Aeropostale Striped Espadrilles. It's not worth it.,negative
"18,198",4,American Eagle Outfitters LaceUp Ankle Boots is a great purchase. I'm really satisfied.,positive
"18,199",4,I absolutely love Old Navy Thong Sandals! It's fantastic.,positive
"18,200",4,American Eagle is a great purchase. I'm really satisfied.,positive
"18,201",3,I have mixed feelings about American Eagle Outfitters Suede Booties.,neutral
"18,202",3,"Not bad, but not great either. Guess PeepToe Slingbacks is average.",neutral
"18,203",3,"Not bad, but not great either. Diesel Crocodile Embossed Loafers is average.",neutral
"18,204",3,"Not bad, but not great either. Uniqlo Logo HighTops is average.",neutral
"18,205",5,I couldn't be happier with Aeropostale Faux Leather Ankle Boots.,positive
"18,206",3,Patagonia SlipOn Water Shoes is okay. It does the job.,neutral
"18,207",4,I couldn't be happier with Angel Wing Embellished Sandals.,positive
"18,208",3,I'm so disappointed with Prada Monochrome Sneakers. It's not worth it.,negative
"18,209",1,I had a bad experience with Columbia Sportswear Insulated Winter Boots. Don't buy it.,negative
"18,210",1,I had a bad experience with Denim OvertheKnee Boots. Don't buy it.,negative
"18,211",3,Classic YSL Velvet Loafers is okay. It does the job.,neutral
"18,212",4,New Balance CrossTraining Sneakers is a great purchase. I'm really satisfied.,positive
"18,213",3,New Balance Running Shoes is terrible. I regret buying it.,negative
"18,214",4,I couldn't be happier with Gap Plaid Loafers.,positive
"18,215",5,I couldn't be happier with Fendi Pequin Canvas SlipOns.,positive
"18,216",5,New Balance Velcro Strap Sneakers is a great purchase. I'm really satisfied.,positive
"18,217",3,Adidas Terrex Hiking Boots is okay. It does the job.,neutral
"18,218",3,I have mixed feelings about Fila Vulc HighTop Skate Shoes.,neutral
"18,219",2,I'm so disappointed with YSL Chain Detail Pumps. It's not worth it.,negative
"18,220",3,"Not bad, but not great either. Versace Barocco Print Ballet Flats is average.",neutral
"18,221",3,"Not bad, but not great either. Lululemon Hiking Boots is average.",neutral
"18,222",3,Avoid Calvin Klein SlipOn Loafers at all costs. It's a waste of money.,negative
"18,223",3,Avoid RuffleTrimmed Slingbacks at all costs. It's a waste of money.,negative
"18,224",4,J.Crew Classic Penny Loafers is a great purchase. I'm really satisfied.,positive
"18,225",4,American Eagle Outfitters Suede Booties is a great purchase. I'm really satisfied.,positive
"18,226",3,I have mixed feelings about New Balance CrossTraining Sneakers.,neutral
"18,227",4,I absolutely love Gucci Monogram HighTop Sneakers! It's fantastic.,positive
"18,228",4,Highly recommended! Converse Run Star Hike Sneakers exceeded my expectations.,positive
"18,229",3,Suede Fringe Booties is terrible. I regret buying it.,negative
"18,230",3,Timberland Boat Shoes is terrible. I regret buying it.,negative
"18,231",4,I absolutely love Patagonia Fishing Waders! It's fantastic.,positive
"18,232",3,Guess Embellished SlipOns is okay. It does the job.,neutral
"18,233",4,The North Face Lightweight Hiking Shoes is a great purchase. I'm really satisfied.,positive
"18,234",4,Highly recommended! Patagonia Insulated Winter Boots exceeded my expectations.,positive
"18,235",4,Highly recommended! Balenciaga Logo Pool Slides exceeded my expectations.,positive
"18,236",3,"Not bad, but not great either. Steve Madden Block Heel Sandals is average.",neutral
"18,237",4,I absolutely love CrocEmbossed Sneakers! It's fantastic.,positive
"18,238",3,"Not bad, but not great either. Fendi Striped Slingback Sandals is average.",neutral
"18,239",3,"Not bad, but not great either. Prada CrystalEmbellished Sandals is average.",neutral
"18,240",2,Topshop Western Boots is terrible. I regret buying it.,negative
"18,241",4,I couldn't be happier with Converse One Star Suede Sneakers.,positive
"18,242",3,Banana Republic Suede Ankle Boots is okay. It does the job.,neutral
"18,243",3,I have mixed feelings about Sock Sneaker Booties.,neutral
"18,244",4,ASOS Studded Ankle Booties is a great purchase. I'm really satisfied.,positive
"18,245",1,Lululemon Seamless Sneaker Socks is terrible. I regret buying it.,negative
"18,246",3,I have mixed feelings about Diesel Crocodile Embossed Loafers.,neutral
"18,247",3,"Not bad, but not great either. Under Armour Trail Running Shoes is average.",neutral
"18,248",5,I couldn't be happier with Converse Jack Purcell LowTop Sneakers.,positive
"18,249",2,I had a bad experience with Uniqlo Canvas SlipOns. Don't buy it.,negative
"18,250",3,"Not bad, but not great either. Tommy Hilfiger Canvas SlipOns is average.",neutral
"18,251",2,I had a bad experience with J.Crew Gingham SlipOns. Don't buy it.,negative
"18,252",2,Avoid Burberry Ankle Rain Boots at all costs. It's a waste of money.,negative
"18,253",5,Calvin Klein Platform Sneakers is a great purchase. I'm really satisfied.,positive
"18,254",4,I couldn't be happier with Zara Suede Ankle Boots.,positive
"18,255",1,Avoid Burberry Quilted Ballerina Flats at all costs. It's a waste of money.,negative
"18,256",4,Highly recommended! Columbia ThermoBall Slippers exceeded my expectations.,positive
"18,257",3,I have mixed feelings about Calvin Klein Logo HighTop Sneakers.,neutral
"18,258",2,I had a bad experience with New Balance Tennis Shoes. Don't buy it.,negative
"18,259",3,I have mixed feelings about Gucci Monogram HighTop Sneakers.,neutral
"18,260",2,Avoid Coach Leather Ankle Boots at all costs. It's a waste of money.,negative
"18,261",2,I'm so disappointed with New Balance Walking Shoes. It's not worth it.,negative
"18,262",3,I have mixed feelings about Balenciaga BB Logo Leather Flats.,neutral
"18,263",5,I absolutely love McQueen Logo HighTops! It's fantastic.,positive
"18,264",3,"Not bad, but not great either. ASOS Chelsea Boots is average.",neutral
"18,265",4,I absolutely love RuffleTrimmed Slingbacks! It's fantastic.,positive
"18,266",4,I absolutely love Converse Chuck Taylor All Star Platform! It's fantastic.,positive
"18,267",3,Versace Studded Slingback Pumps is terrible. I regret buying it.,negative
"18,268",5,Highly recommended! Uniqlo FlipFlops exceeded my expectations.,positive
"18,269",2,Studded Western Booties is terrible. I regret buying it.,negative
"18,270",4,I couldn't be happier with Nike Air Max 270 Running Shoes.,positive
"18,271",5,I couldn't be happier with Fendi Studded Booties.,positive
"18,272",4,Nike Roshe Run Sneakers is a great purchase. I'm really satisfied.,positive
"18,273",4,J.Crew Suede Desert Boots is a great purchase. I'm really satisfied.,positive
"18,274",3,I have mixed feelings about New Balance Tennis Shoes.,neutral
"18,275",2,I had a bad experience with RuffleTrimmed Slingbacks. Don't buy it.,negative
"18,276",2,Avoid Aeropostale Faux Leather Ankle Boots at all costs. It's a waste of money.,negative
"18,277",3,I have mixed feelings about J.Crew Gingham SlipOns.,neutral
"18,278",3,I'm so disappointed with Aeropostale Striped Espadrilles. It's not worth it.,negative
"18,279",3,Adidas Stan Smith Tennis Shoes is okay. It does the job.,neutral
"18,280",3,"Not bad, but not great either. LaceUp Heeled Oxfords is average.",neutral
"18,281",3,Balenciaga Track 2 Sneakers is okay. It does the job.,neutral
"18,282",5,I couldn't be happier with Sock Boot Sneakers.,positive
"18,283",2,I'm so disappointed with Fendi Studded Booties. It's not worth it.,negative
"18,284",5,Highly recommended! Balmain CrystalEmbellished Pumps exceeded my expectations.,positive
"18,285",3,Avoid Striped Pointed Flats at all costs. It's a waste of money.,negative
"18,286",1,I had a bad experience with Mango Bow Detail Pumps. Don't buy it.,negative
"18,287",3,Studded Combat Boots is okay. It does the job.,neutral
"18,288",3,Fendi Striped Slingback Sandals is okay. It does the job.,neutral
"18,289",3,I had a bad experience with Vans Checkerboard SlipOns. Don't buy it.,negative
"18,290",5,Highly recommended! Guess Embossed Logo Loafers exceeded my expectations.,positive
"18,291",1,I'm so disappointed with Tommy Hilfiger Bow Detail Ballet Flats. It's not worth it.,negative
"18,292",3,"Not bad, but not great either. Prada Logo HighTop Sneakers is average.",neutral
"18,293",4,Highly recommended! Gucci CrystalEmbellished Ballerina Flats exceeded my expectations.,positive
"18,294",3,I have mixed feelings about Adidas NMD R1 Athletic Sneakers.,neutral
"18,295",3,ASOS Platform Sandals is okay. It does the job.,neutral
"18,296",3,I have mixed feelings about Patagonia Climbing Shoes.,neutral
"18,297",4,Prada SockStyle Sneaker Boots is a great purchase. I'm really satisfied.,positive
"18,298",3,I have mixed feelings about The North Face Winter Boots.,neutral
"18,299",5,I absolutely love Versace Chain Reaction Sneaker Boots! It's fantastic.,positive
"18,300",3,I'm so disappointed with Gap Striped SlipOn Sneakers. It's not worth it.,negative
"18,301",4,Highly recommended! Prada Platform Espadrilles exceeded my expectations.,positive
"18,302",3,Gucci Leather Ankle Boots is okay. It does the job.,neutral
"18,303",2,I'm so disappointed with Michael Kors Logo Sneakers. It's not worth it.,negative
"18,304",3,I have mixed feelings about Chanel ChainEmbellished Loafers.,neutral
"18,305",3,I had a bad experience with Oversized Sole Sneakers. Don't buy it.,negative
"18,306",5,I absolutely love Fila Heritage Court Classics! It's fantastic.,positive
"18,307",3,I have mixed feelings about Steve Madden Clear Heel Mules.,neutral
"18,308",3,I'm so disappointed with Studded Combat Boots. It's not worth it.,negative
"18,309",1,Adidas Stan Smith Tennis Shoes is terrible. I regret buying it.,negative
"18,310",3,ASOS SlipOn Loafers is okay. It does the job.,neutral
"18,311",3,I have mixed feelings about Calvin Klein Platform Sneakers.,neutral
"18,312",2,I'm so disappointed with Diesel SockStyle Sneakers. It's not worth it.,negative
"18,313",3,I have mixed feelings about Converse Chuck Taylor All Star HighTops.,neutral
"18,314",3,I have mixed feelings about The North Face Snow Sneakers.,neutral
"18,315",5,I couldn't be happier with Gucci Embroidered Velvet Mules.,positive
"18,316",4,Michael Kors Ballet Flats is a great purchase. I'm really satisfied.,positive
"18,317",3,I have mixed feelings about Givenchy Velvet Ballet Flats.,neutral
"18,318",3,"Not bad, but not great either. Givenchy Velvet Ballet Flats is average.",neutral
"18,319",2,Tommy Hilfiger Striped Sneakers is terrible. I regret buying it.,negative
"18,320",5,Highly recommended! Fendi Zucca Print Pumps exceeded my expectations.,positive
"18,321",1,Avoid The North Face Waterproof Trail Shoes at all costs. It's a waste of money.,negative
"18,322",5,Highly recommended! Sequin SlipOn Sneakers exceeded my expectations.,positive
"18,323",1,Avoid Aeropostale LaceUp Combat Boots at all costs. It's a waste of money.,negative
"18,324",3,Tommy Hilfiger Espadrille Wedges is okay. It does the job.,neutral
"18,325",3,CrocEmbossed Sneakers is okay. It does the job.,neutral
"18,326",3,"Not bad, but not great either. Timberland Pro Work Boots is average.",neutral
"18,327",3,I'm so disappointed with YSL Signature Court Shoes. It's not worth it.,negative
"18,328",3,New Balance CrossTraining Sneakers is okay. It does the job.,neutral
"18,329",4,I couldn't be happier with Zara Studded Booties.,positive
"18,330",3,Satin Wraparound Sandals is okay. It does the job.,neutral
"18,331",3,Chanel Patent Leather Booties is okay. It does the job.,neutral
"18,332",2,I'm so disappointed with Dolce & Gabbana Majolica Tile Espadrilles. It's not worth it.,negative
"18,333",5,I couldn't be happier with Patagonia Trail Running Shoes.,positive
"18,334",4,Guess Stiletto Heel Booties is a great purchase. I'm really satisfied.,positive
"18,335",2,Avoid Columbia Snow Sneakers at all costs. It's a waste of money.,negative
"18,336",5,Highly recommended! Gucci Horsebit Loafers exceeded my expectations.,positive
"18,337",3,Chanel Tweed Ankle Boots is okay. It does the job.,neutral
"18,338",3,Avoid Coach Signature C Sneakers at all costs. It's a waste of money.,negative
"18,339",1,Patagonia Fishing Waders is terrible. I regret buying it.,negative
"18,340",3,I have mixed feelings about Balenciaga Runner Sandals.,neutral
"18,341",3,I had a bad experience with Balmain Buckle Detail Loafers. Don't buy it.,negative
"18,342",3,"Not bad, but not great either. American Eagle Outfitters LaceUp Ankle Boots is average.",neutral
"18,343",3,"Not bad, but not great either. American Eagle Outfitters Suede Booties is average.",neutral
"18,344",4,Highly recommended! Reebok Zig Kinetica Running Sneakers exceeded my expectations.,positive
"18,345",3,I have mixed feelings about Coach Bow Detail Flats.,neutral
"18,346",2,Avoid Platform Espadrille Wedges at all costs. It's a waste of money.,negative
"18,347",1,Avoid Columbia Trail Running Shoes at all costs. It's a waste of money.,negative
"18,348",4,Highly recommended! Ralph Lauren Boat Shoes exceeded my expectations.,positive
"18,349",4,I absolutely love Ralph Lauren Boat Shoes! It's fantastic.,positive
"18,350",3,I have mixed feelings about Diesel Crocodile Embossed Loafers.,neutral
"18,351",3,"Not bad, but not great either. The North Face Snow Boots is average.",neutral
"18,352",5,I couldn't be happier with Vans Old Skool Skate Shoes.,positive
"18,353",5,Highly recommended! Timberland Euro Hiker Sneakers exceeded my expectations.,positive
"18,354",5,I couldn't be happier with Tommy Hilfiger Canvas SlipOns.,positive
"18,355",3,"Not bad, but not great either. Levi's Classic Denim Sneakers is average.",neutral
"18,356",2,Balmain Python Print Heels is terrible. I regret buying it.,negative
"18,357",3,I have mixed feelings about Old Navy Jelly Ballet Flats.,neutral
"18,358",3,Avoid Zara Patent Leather Loafers at all costs. It's a waste of money.,negative
"18,359",4,Highly recommended! Givenchy Chain Detail Pumps exceeded my expectations.,positive
"18,360",1,I'm so disappointed with Versace Baroque Print Loafers. It's not worth it.,negative
"18,361",3,"Not bad, but not great either. Prada Leather Ankle Boots is average.",neutral
"18,362",1,I'm so disappointed with Fila Canvas LowTop Sneakers. It's not worth it.,negative
"18,363",3,I'm so disappointed with Dolce & Gabbana Velvet Mary Janes. It's not worth it.,negative
"18,364",2,Avoid Ralph Lauren Polo Suede Boots at all costs. It's a waste of money.,negative
"18,365",5,I couldn't be happier with Zara SlipOn Sneakers.,positive
"18,366",3,"Not bad, but not great either. Tommy Hilfiger Espadrille Wedges is average.",neutral
"18,367",2,I'm so disappointed with Reebok Classic Leather Sneakers. It's not worth it.,negative
"18,368",5,I couldn't be happier with Aeropostale LaceUp Combat Boots.,positive
"18,369",3,I have mixed feelings about The North Face Insulated Winter Boots.,neutral
"18,370",4,Columbia Sportswear Hiking Boots is a great purchase. I'm really satisfied.,positive
"18,371",2,Avoid Banana Republic Patent Leather Pumps at all costs. It's a waste of money.,negative
"18,372",3,I had a bad experience with Pointed Toe Slingbacks. Don't buy it.,negative
"18,373",5,I absolutely love Mango Logo SlipOn Sneakers! It's fantastic.,positive
"18,374",2,Avoid Michael Kors Embossed Leather Loafers at all costs. It's a waste of money.,negative
"18,375",3,"Not bad, but not great either. Satin Bow Ballet Flats is average.",neutral
"18,376",1,I had a bad experience with Reebok Classic HighTop Sneakers. Don't buy it.,negative
"18,377",3,I'm so disappointed with American Eagle Outfitters LaceUp Ankle Boots. It's not worth it.,negative
"18,378",5,I couldn't be happier with Balmain Patent Leather Boots.,positive
"18,379",1,I had a bad experience with Aeropostale Denim SlipOns. Don't buy it.,negative
"18,380",5,Coach Pointed Toe Pumps is a great purchase. I'm really satisfied.,positive
"18,381",2,I'm so disappointed with Guess PeepToe Slingbacks. It's not worth it.,negative
"18,382",4,I couldn't be happier with Calvin Klein Slingback Sandals.,positive
"18,383",2,Avoid H&M Strappy Sandals at all costs. It's a waste of money.,negative
"18,384",3,"Not bad, but not great either. F21 Logo HighTop Sneakers is average.",neutral
"18,385",3,I have mixed feelings about Studded Combat Boots.,neutral
"18,386",5,Versace Barocco Print Ballet Flats is a great purchase. I'm really satisfied.,positive
"18,387",3,"Not bad, but not great either. Mesh Panel Sneaker Boots is average.",neutral
"18,388",1,Avoid Denim OvertheKnee Boots at all costs. It's a waste of money.,negative
"18,389",3,I had a bad experience with J.Crew Canvas Espadrilles. Don't buy it.,negative
"18,390",2,I'm so disappointed with Banana Republic Suede Ankle Boots. It's not worth it.,negative
"18,391",4,Zara LaceUp Combat Boots is a great purchase. I'm really satisfied.,positive
"18,392",2,Avoid Chanel PearlDetail Flats at all costs. It's a waste of money.,negative
"18,393",4,Highly recommended! Coach Logo HighTop Sneakers exceeded my expectations.,positive
"18,394",1,SlipOn Loafers is terrible. I regret buying it.,negative
"18,395",3,I have mixed feelings about Striped Espadrille Flats.,neutral
"18,396",4,Highly recommended! The North Face Winter Boots exceeded my expectations.,positive
"18,397",3,Avoid Givenchy Velvet Ballet Flats at all costs. It's a waste of money.,negative
"18,398",4,The North Face Snow Boots is a great purchase. I'm really satisfied.,positive
"18,399",3,Balenciaga SquareToe Pumps is okay. It does the job.,neutral
"18,400",3,I have mixed feelings about Aeropostale Plaid SlipOns.,neutral
"18,401",3,"Not bad, but not great either. Gap Classic Canvas Sneakers is average.",neutral
"18,402",4,I couldn't be happier with Reebok Instapump Fury Sneakers.,positive
"18,403",1,Under Armour Basketball Sneakers is terrible. I regret buying it.,negative
"18,404",4,J.Crew Leather Chelsea Boots is a great purchase. I'm really satisfied.,positive
"18,405",1,I had a bad experience with Opyum Heel Ankle Boots. Don't buy it.,negative
"18,406",5,Highly recommended! Aeropostale Striped Espadrilles exceeded my expectations.,positive
"18,407",5,I couldn't be happier with Classic YSL Velvet Loafers.,positive
"18,408",2,Avoid Converse Run Star Hike Sneakers at all costs. It's a waste of money.,negative
"18,409",3,I had a bad experience with Striped Espadrille Flats. Don't buy it.,negative
"18,410",1,I had a bad experience with Timberland RollTop Boots. Don't buy it.,negative
"18,411",1,I'm so disappointed with Diesel Camo Print SlipOns. It's not worth it.,negative
"18,412",5,Highly recommended! Under Armour Soccer Cleats exceeded my expectations.,positive
"18,413",2,I'm so disappointed with American Eagle. It's not worth it.,negative
"18,414",1,Avoid Coach Leather Ankle Boots at all costs. It's a waste of money.,negative
"18,415",5,Highly recommended! Burberry Check Print Sneakers exceeded my expectations.,positive
"18,416",3,I have mixed feelings about Reebok Nano X CrossTrainers.,neutral
"18,417",3,ASOS SlipOn Loafers is terrible. I regret buying it.,negative
"18,418",5,Highly recommended! Levi's Buckle Detail Sandals exceeded my expectations.,positive
"18,419",5,Studded Combat Boots is a great purchase. I'm really satisfied.,positive
"18,420",5,CrocEmbossed Sneakers is a great purchase. I'm really satisfied.,positive
"18,421",2,YSL Chain Detail Pumps is terrible. I regret buying it.,negative
"18,422",3,Prada Monochrome Sneakers is okay. It does the job.,neutral
"18,423",5,Highly recommended! The North Face FleeceLined SlipOns exceeded my expectations.,positive
"18,424",5,I absolutely love Adidas Gazelle Suede Sneakers! It's fantastic.,positive
"18,425",4,I couldn't be happier with Patagonia Wading Boots.,positive
"18,426",3,I have mixed feelings about New Balance Lightweight Running Shoes.,neutral
"18,427",3,Avoid Tommy Hilfiger Bow Detail Ballet Flats at all costs. It's a waste of money.,negative
"18,428",4,I absolutely love Fila Disruptor Chunky Sneakers! It's fantastic.,positive
"18,429",3,I had a bad experience with Victoria's Secret LaceUp Stilettos. Don't buy it.,negative
"18,430",3,Michael Kors HighTop Sneakers is okay. It does the job.,neutral
"18,431",3,Old Navy Canvas HighTops is okay. It does the job.,neutral
"18,432",3,Avoid Prada SockStyle Sneaker Boots at all costs. It's a waste of money.,negative
"18,433",3,"Not bad, but not great either. Under Armour Slides Sandals is average.",neutral
"18,434",2,Avoid Levi's Plaid Loafers at all costs. It's a waste of money.,negative
"18,435",5,I couldn't be happier with LaceUp Heeled Oxfords.,positive
"18,436",5,I absolutely love Prada Leather Ankle Boots! It's fantastic.,positive
"18,437",4,Converse Chuck Taylor All Star HighTops is a great purchase. I'm really satisfied.,positive
"18,438",5,H&M Chelsea Boots is a great purchase. I'm really satisfied.,positive
"18,439",5,I absolutely love American Eagle Outfitters Logo Sneakers! It's fantastic.,positive
"18,440",3,I'm so disappointed with H&M BowAccented Flats. It's not worth it.,negative
"18,441",3,Diesel Camo Print SlipOns is terrible. I regret buying it.,negative
"18,442",3,Avoid Platform Espadrille Wedges at all costs. It's a waste of money.,negative
"18,443",3,"Not bad, but not great either. Tommy Hilfiger Sock Boot Sneakers is average.",neutral
"18,444",3,I have mixed feelings about Leopard Print Heels.,neutral
"18,445",5,I absolutely love Mango Velvet Loafers! It's fantastic.,positive
"18,446",4,I absolutely love New Balance Wide Width Running Shoes! It's fantastic.,positive
"18,447",3,"Not bad, but not great either. Banana Republic Embossed Leather Boots is average.",neutral
"18,448",5,I couldn't be happier with Columbia FleeceLined SlipOns.,positive
"18,449",1,Avoid J.Crew Bow Detail Ballet Flats at all costs. It's a waste of money.,negative
"18,450",3,J.Crew Classic Penny Loafers is okay. It does the job.,neutral
"18,451",3,"Not bad, but not great either. Columbia Sportswear WaterResistant Sneakers is average.",neutral
"18,452",3,I have mixed feelings about Converse Run Star Hike Sneakers.,neutral
"18,453",3,I have mixed feelings about Zara SlipOn Sneakers.,neutral
"18,454",2,Avoid Calvin Klein LaceUp Oxfords at all costs. It's a waste of money.,negative
"18,455",3,I had a bad experience with Patagonia Snow Boots. Don't buy it.,negative
"18,456",3,I have mixed feelings about YSL Tribute Platform Sandals.,neutral
"18,457",3,I have mixed feelings about New Balance Retro Sneakers.,neutral
"18,458",3,Balmain Camouflage Sneakers is okay. It does the job.,neutral
"18,459",5,I absolutely love Studded Ankle Strap Sandals! It's fantastic.,positive
"18,460",3,I have mixed feelings about Leopard Print Heels.,neutral
"18,461",3,Leopard Print Heels is terrible. I regret buying it.,negative
"18,462",3,I had a bad experience with Ralph Lauren Logo HighTop Sneakers. Don't buy it.,negative
"18,463",5,Highly recommended! Fendi Zucca Print Pumps exceeded my expectations.,positive
"18,464",1,I had a bad experience with Diesel Studded Ankle Boots. Don't buy it.,negative
"18,465",5,I couldn't be happier with ASOS Platform Sandals.,positive
"18,466",3,Guess Metallic Sneaker Wedges is okay. It does the job.,neutral
"18,467",2,I'm so disappointed with Buckle Strap Combat Boots. It's not worth it.,negative
"18,468",5,I absolutely love Chanel CapToe Slingback Pumps! It's fantastic.,positive
"18,469",3,"Not bad, but not great either. Sequin SlipOn Sneakers is average.",neutral
"18,470",4,Highly recommended! Versace Chain Reaction Sneaker Boots exceeded my expectations.,positive
"18,471",3,I have mixed feelings about Under Armour Football Boots.,neutral
"18,472",5,I couldn't be happier with Gap Bow Detail Ballet Flats.,positive
"18,473",3,Satin Wraparound Sandals is okay. It does the job.,neutral
"18,474",1,Avoid Patagonia Wading Boots at all costs. It's a waste of money.,negative
"18,475",3,I have mixed feelings about Gucci Leather Ankle Boots.,neutral
"18,476",4,I couldn't be happier with Fendi Striped Slingback Sandals.,positive
"18,477",5,Highly recommended! Givenchy Chain Detail Pumps exceeded my expectations.,positive
"18,478",3,"Not bad, but not great either. Columbia Trail Running Shoes is average.",neutral
"18,479",4,I absolutely love Levi's Suede Chelsea Boots! It's fantastic.,positive
"18,480",4,I couldn't be happier with J.Crew Gingham SlipOns.,positive
"18,481",2,I had a bad experience with Tommy Hilfiger Suede Ankle Boots. Don't buy it.,negative
"18,482",3,"Not bad, but not great either. Chanel TwoTone Ballet Flats is average.",neutral
"18,483",2,Chanel Sock Sneaker Boots is terrible. I regret buying it.,negative
"18,484",5,Nike Air Max 270 Running Shoes is a great purchase. I'm really satisfied.,positive
"18,485",1,H&M Faux Leather Loafers is terrible. I regret buying it.,negative
"18,486",4,Levi's Canvas SlipOns is a great purchase. I'm really satisfied.,positive
"18,487",4,I absolutely love Aeropostale LaceUp Combat Boots! It's fantastic.,positive
"18,488",2,I'm so disappointed with SockLike Sneaker Boots. It's not worth it.,negative
"18,489",3,"Not bad, but not great either. Puma Cali Platform Sneakers is average.",neutral
"18,490",3,I had a bad experience with VS Logo HighTop Sneakers. Don't buy it.,negative
"18,491",3,I had a bad experience with Adidas Superstar Sneakers. Don't buy it.,negative
"18,492",5,Aeropostale Logo HighTop Sneakers is a great purchase. I'm really satisfied.,positive
"18,493",2,Avoid Adidas Gazelle Suede Sneakers at all costs. It's a waste of money.,negative
"18,494",5,I absolutely love American Eagle Outfitters Canvas SlipOns! It's fantastic.,positive
"18,495",3,"Not bad, but not great either. Converse One Star Suede Sneakers is average.",neutral
"18,496",2,Adidas Gazelle Suede Sneakers is terrible. I regret buying it.,negative
"18,497",2,I'm so disappointed with Coach Chelsea Booties. It's not worth it.,negative
"18,498",3,"Not bad, but not great either. Fendi Leather Ankle Boots is average.",neutral
"18,499",3,YSL Logo HighTop Sneakers is okay. It does the job.,neutral
"18,500",3,"Not bad, but not great either. Gabbana Sicily Print Ballet Flats is average.",neutral
"18,501",3,"Not bad, but not great either. Puma RSX Running Shoes is average.",neutral
"18,502",1,Avoid The North Face Waterproof Hiking Boots at all costs. It's a waste of money.,negative
"18,503",2,Avoid Aeropostale Plaid SlipOns at all costs. It's a waste of money.,negative
"18,504",4,I couldn't be happier with Gap Bow Detail Ballet Flats.,positive
"18,505",3,The North Face Winter Boots is okay. It does the job.,neutral
"18,506",5,I absolutely love New Balance Athletic HighTops! It's fantastic.,positive
"18,507",4,Highly recommended! Timberland Waterproof Hiking Shoes exceeded my expectations.,positive
"18,508",4,I absolutely love Adidas Gazelle Suede Sneakers! It's fantastic.,positive
